user_id,gender,timePassedValidation,ageGroup,label
2584898,0,0.0,20,1
2584966,1,0.7125,20,0
2585011,1,0.0625,30,0
2585016,0,0.0,20,0
2585025,0,0.5375,30,0
2585030,1,0.0,10,1
2585059,1,0.0,40,0
2585071,0,0.6375,60,0
2585241,1,0.1125,40,0
2585274,1,0.2,30,0
2585282,1,0.3,20,0
2585305,1,0.0375,40,1
2585493,1,0.2125,30,0
2585500,1,0.3,40,0
2585553,1,0.0875,60,1
2585661,0,0.0,20,1
2585757,1,0.225,30,1
2585823,1,0.2875,40,0
2585856,0,0.325,60,0
2585869,0,0.0,20,1
2585899,1,0.0,40,0
2585992,1,0.0,50,1
2586029,1,0.0,20,0
2586041,0,0.0,30,1
2586049,1,0.1875,20,0
2586057,0,0.2375,20,0
2586153,0,0.0,20,1
2586227,1,0.2125,30,1
2586243,1,0.025,30,1
2586286,0,0.75,50,0
2586302,1,0.7,20,0
2586330,0,0.2875,30,0
2586356,1,0.1625,20,1
2586487,1,0.0875,20,0
2586552,0,0.0,10,1
2586676,0,0.8625,20,0
2586677,1,0.5125,30,0
2586764,1,0.3875,40,0
2586859,1,0.675,50,0
2586974,1,0.125,30,0
2587004,0,0.0,20,1
2587106,0,0.6875,30,0
2587120,1,0.0375,30,1
2587148,1,0.025,20,0
2587153,0,0.0,30,1
2587198,0,0.6375,50,0
2587205,0,0.0,30,1
2587276,0,0.0,30,0
2587311,0,0.0125,30,0
2587769,0,0.0,20,1
2587831,1,0.875,30,0
2587874,1,0.35,50,0
2587877,0,0.0,20,1
2587906,1,0.3875,20,0
2587924,0,0.0,20,1
2587994,1,0.625,40,0
2588070,1,0.0125,20,0
2588136,1,0.025,40,0
2588205,1,0.925,20,0
2588243,1,0.6,50,0
2588250,1,0.6375,50,0
2588271,1,0.3875,10,0
2588286,1,0.6125,40,0
2588299,1,0.75,40,0
2588426,0,0.0,20,1
2588431,0,0.1875,50,0
2588456,0,0.0,20,1
2588533,1,0.025,70,0
2588547,1,0.025,40,1
2588595,1,0.0125,40,1
2588631,1,0.025,50,1
2588726,1,0.1125,40,1
2588811,0,0.0,20,1
2588814,1,0.0,20,1
2588859,0,0.0,30,1
2589248,1,0.1125,20,0
2589259,0,0.65,30,0
2589370,0,0.125,40,0
2589380,0,0.0,30,1
2589410,0,0.0,20,1
2589429,1,0.15,40,0
2589503,0,0.0,10,1
2589526,0,0.0,20,1
2589641,1,0.0,20,0
2589834,1,0.175,30,0
2589899,0,0.0,20,1
2589931,0,0.0125,30,0
2590004,1,0.075,40,1
2590055,1,0.0875,30,0
2590127,0,0.0125,30,1
2590191,1,0.2625,40,0
2590203,1,0.875,30,0
2590266,0,0.0375,30,1
2590293,1,0.0,40,1
2590337,0,0.0,20,1
2590419,1,0.025,20,0
2590465,0,0.0125,20,0
2590490,0,0.0,30,1
2590536,0,0.15,40,0
2590560,0,0.025,20,0
2590619,0,0.225,20,0
2590676,1,0.05,20,1
2590704,1,0.65,40,0
2590886,0,0.0,30,1
2590898,0,0.0,20,1
2590964,1,1.0,20,0
2591236,0,0.0,20,1
2591261,1,0.075,20,0
2591294,1,0.175,40,0
2591322,1,0.4625,60,1
2591330,1,0.0,40,0
2591334,0,0.0125,20,1
2591341,0,0.0125,30,0
2591344,0,0.0,30,1
2591444,0,0.0375,20,0
2591451,0,0.0,20,1
2591474,1,0.2625,30,0
2591485,1,0.175,50,0
2591536,1,0.7125,40,0
2591574,1,0.0125,30,0
2591586,1,0.25,40,0
2591681,1,0.6625,50,0
2591718,0,0.0,20,1
2591788,0,0.0,30,1
2591797,1,0.2375,30,0
2591799,1,0.225,30,0
2591844,0,0.0,20,1
2591868,1,0.675,30,0
2591943,1,0.9,40,0
2591948,0,0.0375,20,0
2591970,0,0.0,10,0
2592042,1,0.4625,40,0
2592043,0,0.0,20,1
2592098,0,0.0,20,1
2592113,1,0.175,20,0
2592124,0,0.0125,20,1
2592148,1,0.0,20,0
2592151,1,0.4625,30,0
2592292,0,0.7875,20,0
2592381,0,0.0,20,1
2592395,1,0.725,30,0
2592402,1,0.1,30,0
2592445,0,0.325,30,0
2592448,0,0.2,50,0
2592459,1,0.0,20,1
2592482,1,0.05,20,0
2592525,1,0.2625,20,0
2592542,1,0.875,40,0
2592545,0,0.4875,40,0
2592567,1,0.7125,40,0
2592679,0,0.075,20,0
2592685,0,0.0125,20,1
2592800,0,0.0,20,1
2592821,1,0.0,20,1
2592860,1,0.7875,30,0
2592874,0,0.0,20,1
2592986,0,0.0,20,1
2593004,1,1.0,20,0
2593099,0,0.0,10,1
2593102,0,0.35,50,1
2593167,1,0.6875,40,0
2593186,1,0.2125,30,0
2593249,1,0.0375,30,1
2593383,1,1.0,40,0
2593431,1,0.025,30,1
2593464,1,0.125,30,0
2593550,1,0.0,30,0
2593578,0,0.0,10,1
2593706,0,0.0,30,1
2593721,1,0.05,30,0
2593765,1,0.0,20,0
2593821,0,0.0,20,1
2593839,0,0.0,30,1
2593893,0,0.55,20,0
2593921,0,0.0,10,1
2593924,0,0.0,20,0
2593942,1,0.0,50,1
2594030,0,0.0,20,1
2594149,1,1.0,50,0
2594220,1,0.225,20,0
2594357,1,0.0,40,0
2594456,1,0.0125,60,0
2594490,1,0.9125,50,0
2594550,0,0.7375,40,0
2594563,1,0.0,60,1
2594663,1,0.5125,40,0
2594711,0,0.0,20,1
2594723,0,0.0,20,1
2594833,0,0.05,20,0
2594919,1,0.55,20,0
2595118,0,0.2875,20,0
2595124,1,0.0,20,0
2595267,1,0.2,50,0
2595313,1,0.4375,40,0
2595334,1,0.9125,40,0
2595356,0,0.0,20,1
2595400,0,0.0125,20,0
2595413,1,0.1,10,0
2595433,0,0.0,20,1
2595452,0,0.0125,20,0
2595482,1,0.875,20,0
2595615,1,0.75,50,0
2595643,1,0.025,50,0
2595701,0,0.0,20,1
2595717,1,0.8875,30,0
2595766,0,0.05,10,0
2595775,0,0.025,20,0
2595777,1,0.0,20,0
2595836,0,0.0125,20,1
2595885,1,0.0,30,1
2595921,0,0.0,20,1
2595982,0,0.0,30,1
2596170,0,0.0,40,0
2596191,1,0.275,30,0
2596192,1,0.025,30,1
2596206,1,0.35,40,0
2596249,0,0.3,20,0
2596302,0,0.0,30,1
2596323,0,0.0,40,1
2596324,1,0.025,30,0
2596404,0,0.35,20,0
2596509,0,0.0,30,1
2596535,1,0.2,20,0
2596572,1,0.025,30,1
2596574,0,0.2,40,0
2596584,0,0.0,10,1
2596595,1,0.05,30,1
2596682,1,0.2375,30,0
2596683,1,0.3,20,0
2596705,0,0.3125,20,0
2596708,1,0.0125,30,0
2596753,0,0.0,30,0
2596783,0,0.0,30,1
2596791,0,0.0,30,0
2596819,1,0.6375,40,0
2596822,1,0.0125,30,0
2596893,1,0.9375,60,0
2596914,1,0.0,50,1
2596916,0,0.025,20,1
2596934,0,0.025,10,0
2596993,1,0.6125,20,0
2597099,1,0.05,40,0
2597100,1,0.7125,30,0
2597169,1,0.0,30,0
2597361,1,0.0875,50,1
2597372,0,0.0,50,1
2597431,1,0.0,40,1
2597455,0,0.0,30,0
2597536,0,0.0,20,1
2597562,0,0.0,20,1
2597614,1,0.9125,50,0
2597717,0,0.0125,20,1
2597944,0,0.0,40,0
2597957,0,0.0125,50,0
2598084,0,0.0,20,1
2598094,1,0.85,30,0
2598161,0,0.0,20,1
2598186,0,0.0875,20,1
2598242,0,0.0,10,0
2598263,0,0.0,20,1
2598271,1,0.65,30,0
2598316,0,0.0,20,0
2598317,1,0.3875,50,0
2598345,0,0.175,40,0
2598378,0,0.375,20,0
2598397,1,0.0,20,0
2598465,1,0.3625,30,0
2598502,1,0.6625,60,1
2598545,0,0.3125,20,0
2598626,1,0.4,40,0
2598640,1,0.0,40,1
2598642,0,0.0,30,1
2598713,0,0.0,20,0
2598781,0,0.0,50,1
2598870,1,0.675,50,0
2598951,0,0.0,10,1
2598985,0,0.0,10,0
2599014,1,0.125,20,0
2599019,1,0.075,20,0
2599078,1,0.0,30,0
2599286,0,0.0,20,1
2599440,0,0.6875,20,0
2599467,1,0.0,30,0
2599528,0,0.1125,20,0
2599561,1,0.0875,50,1
2599575,0,0.0125,20,1
2599592,0,0.875,40,0
2599651,0,0.0,30,1
2599661,1,0.0,30,0
2599733,0,0.0,30,0
2599734,1,0.3125,30,0
2599781,0,0.575,20,0
2599839,1,0.675,30,1
2599889,1,0.7625,30,0
2599936,1,0.2,40,0
2600090,1,0.15,30,0
2600105,1,0.0875,20,0
2600196,0,0.7,20,0
2600222,1,0.1125,30,0
2600238,1,0.225,30,0
2600283,1,1.0,30,0
2600287,0,0.05,20,0
2600313,0,0.0,30,0
2600335,1,0.0,30,0
2600415,1,0.2375,40,0
2600466,1,0.7875,40,0
2600483,0,0.0,30,1
2600521,0,0.025,20,0
2600540,0,0.1,40,0
2600771,0,0.0,10,1
2600816,0,0.0,20,1
2600821,0,0.2875,20,0
2600866,1,0.6125,20,0
2601017,0,0.0,20,1
2601063,1,0.5875,30,0
2601066,1,0.75,50,0
2601067,1,0.7875,20,0
2601137,0,0.225,40,0
2601169,1,0.0625,20,1
2601227,0,0.0,20,1
2601241,0,0.0,20,1
2601264,1,0.2875,30,0
2601307,0,0.0,20,0
2601309,0,0.0,20,1
2601351,1,0.1625,50,0
2601360,1,0.1625,20,0
2601412,1,0.5875,20,0
2601415,1,0.0125,30,1
2601426,0,0.125,20,0
2601520,1,0.625,50,0
2601640,0,0.0125,20,1
2601757,1,0.1,20,0
2601791,1,0.175,20,0
2601845,0,0.025,30,1
2601947,1,0.0,30,0
2601951,0,0.0625,10,0
2602050,0,0.1375,40,1
2602053,1,0.0625,40,1
2602113,0,0.2375,60,0
2602122,1,0.0125,40,0
2602234,1,0.5625,50,0
2602249,1,0.0375,20,1
2602335,1,0.0375,50,0
2602339,0,0.0,60,1
2602344,1,1.0,30,0
2602460,1,0.0,20,1
2602486,0,0.0,20,0
2602495,0,0.0625,30,0
2602543,1,0.0,20,0
2602573,0,0.0,20,1
2602576,0,0.0,10,1
2602583,0,0.0,30,1
2602606,1,0.8875,40,0
2602691,0,0.0,20,1
2602698,1,0.35,20,0
2602734,0,0.05,30,1
2602738,1,0.0,20,0
2602826,1,0.8,60,0
2602832,0,0.4125,30,0
2602855,0,0.05,20,0
2602862,0,0.0,20,1
2602892,1,0.2875,40,0
2602954,0,0.9125,40,0
2602958,0,0.0,20,1
2602976,0,0.0125,20,0
2602994,0,0.4125,50,0
2603206,1,0.0875,40,0
2603221,0,0.1,40,0
2603222,0,0.1875,20,0
2603285,0,0.0875,10,0
2603456,1,0.275,30,0
2603548,0,0.0,10,1
2603689,1,0.8,30,0
2603743,0,0.9125,30,0
2603832,1,0.675,40,0
2603837,0,0.725,20,0
2603892,1,0.025,30,0
2603894,0,0.5875,60,0
2604172,0,0.2,50,0
2604366,1,0.6625,30,0
2604442,0,0.0,20,1
2604462,0,0.025,30,1
2604470,1,0.1375,40,0
2604480,0,0.7,40,0
2604485,0,0.4,20,0
2604554,0,0.575,40,0
2604597,0,0.0,20,1
2604598,0,0.0,20,1
2604603,1,0.125,30,0
2604635,0,0.0,20,1
2604713,0,0.15,50,0
2604721,0,0.025,40,0
2604786,0,0.0,30,1
2604802,0,0.0,30,1
2604816,1,0.0125,30,0
2604916,0,0.125,20,1
2604950,1,0.225,30,0
2604994,1,0.225,50,0
2605017,0,0.0,20,1
2605030,1,0.6125,30,0
2605038,0,0.0,20,1
2605087,0,0.0375,30,1
2605291,1,0.8875,30,0
2605343,1,0.775,20,0
2605345,0,0.1,50,1
2605392,1,0.325,30,0
2605474,1,0.325,30,0
2605514,1,0.05,30,0
2605549,0,0.0125,10,1
2605565,1,0.6375,40,0
2605598,1,0.0625,40,1
2605601,0,0.0,20,1
2605629,1,0.0,20,0
2605847,0,0.85,30,0
2605855,1,0.1875,20,0
2605916,0,0.075,40,0
2605929,1,0.1125,20,0
2605990,1,0.0,30,0
2606099,1,0.15,30,0
2606222,0,0.0,20,1
2606228,0,0.8875,50,0
2606250,1,0.025,40,0
2606348,1,0.4125,40,0
2606367,1,0.025,50,0
2606376,0,0.0,20,1
2606378,1,0.9,50,1
2606501,1,0.0,30,1
2606525,1,0.175,20,0
2606544,0,0.0,20,1
2606570,1,0.35,40,0
2606598,1,0.4625,30,0
2606644,0,0.0,20,1
2606658,0,0.325,50,0
2606674,1,0.1625,20,0
2606809,1,0.0375,30,0
2606818,1,0.375,30,0
2606840,0,0.1375,20,0
2606859,1,0.6625,20,0
2606879,0,0.025,30,0
2606949,1,0.35,40,0
2607058,1,0.0625,20,0
2607076,1,0.6375,40,0
2607118,0,0.0,20,1
2607147,0,0.5375,50,0
2607156,0,0.825,40,0
2607226,0,0.125,40,0
2607280,1,0.4375,40,0
2607290,0,0.0125,20,0
2607291,0,0.0,20,1
2607339,0,0.0125,20,1
2607431,0,0.0,20,1
2607483,1,0.8875,40,0
2607511,1,0.325,60,0
2607551,1,0.0125,20,0
2607556,0,0.1,40,0
2607562,0,0.1125,20,0
2607567,0,0.1,20,0
2607635,1,0.8875,50,0
2607679,1,0.2125,20,0
2607704,1,0.225,20,0
2607779,1,0.0,30,1
2607844,0,0.05,10,0
2607938,1,0.05,50,1
2608160,1,0.6875,40,0
2608180,1,0.025,40,0
2608213,1,0.0125,40,1
2608233,1,0.7,50,0
2608236,1,0.525,30,0
2608281,1,0.0125,20,1
2608313,0,0.0125,20,1
2608348,0,0.0,20,1
2608360,1,0.575,50,0
2608368,0,0.75,70,0
2608371,1,0.325,30,0
2608495,0,0.0125,20,1
2608635,0,0.375,40,0
2608788,0,0.025,20,0
2608831,1,0.625,30,0
2608832,0,0.1625,30,0
2608900,1,0.0875,20,0
2608926,0,0.0,10,1
2608991,1,0.1125,40,0
2609033,1,0.725,20,0
2609057,1,0.0,20,1
2609065,0,0.0,20,1
2609124,0,0.0,20,0
2609235,0,0.0,20,1
2609262,1,0.025,30,0
2609280,0,0.55,20,0
2609310,1,0.6625,30,0
2609330,1,0.15,20,0
2609426,0,0.0,20,1
2609465,0,0.4875,40,0
2609501,0,0.025,20,0
2609509,0,0.0,20,1
2609517,1,0.0,10,0
2609562,0,0.0,20,1
2609577,1,0.6,20,0
2609587,1,0.0375,20,0
2609598,0,0.025,30,1
2609606,0,0.0,20,1
2609609,1,0.0625,20,0
2609632,0,0.3875,20,0
2609647,1,0.7875,50,0
2609785,0,0.0,30,1
2609792,0,0.0,10,0
2609828,1,0.0125,30,0
2609837,0,0.0125,40,0
2609862,1,1.0,30,0
2609910,1,0.4375,50,0
2609957,1,0.0125,10,0
2609988,1,0.2375,30,0
2610036,1,0.7875,60,0
2610055,1,0.05,50,0
2610065,1,0.175,30,0
2610070,0,0.05,20,0
2610088,1,0.0,30,1
2610115,0,0.0,40,0
2610118,1,0.875,40,0
2610133,0,0.925,30,0
2610161,1,0.8,20,0
2610239,0,0.0,20,0
2610259,0,0.0,30,1
2610338,1,0.9,40,0
2610394,0,0.325,20,0
2610608,0,0.0,20,1
2610625,0,0.0,40,0
2610629,1,0.0625,40,0
2610650,1,0.625,30,1
2610671,1,0.75,30,0
2610682,0,0.0,20,1
2610741,0,0.0,20,1
2610871,0,0.0,20,1
2610876,0,0.1375,30,0
2610885,1,0.0,40,1
2610886,1,0.1,50,0
2610953,0,0.4875,20,0
2610956,1,1.0,30,0
2610972,1,0.0125,30,0
2610973,0,0.0,30,1
2611004,0,0.5375,20,0
2611025,0,0.0875,20,0
2611044,1,0.0,20,0
2611054,1,0.0,30,1
2611058,0,0.0,20,1
2611103,0,0.3,30,0
2611126,0,0.0125,30,1
2611142,0,0.0,20,0
2611149,1,0.5,60,0
2611150,1,0.775,40,0
2611214,0,0.0,20,1
2611425,1,0.875,30,0
2611434,0,0.0375,20,0
2611469,1,0.0875,20,0
2611484,0,0.0,20,1
2611512,0,0.325,30,0
2611533,1,0.925,30,0
2611556,1,0.05,30,0
2611562,1,0.6375,40,0
2611581,0,0.0,20,1
2611607,0,1.0,20,0
2611636,0,0.0,20,0
2611683,0,0.4,50,0
2611688,0,0.0,20,1
2611718,0,0.0,20,1
2611798,1,0.3,30,0
2611805,0,0.0625,20,0
2611854,0,0.0,20,1
2611950,1,0.0,10,1
2612012,0,0.3625,30,0
2612078,0,0.3125,20,0
2612140,0,0.1625,20,0
2612208,0,0.0,10,1
2612239,0,0.4125,20,0
2612275,0,0.0,30,1
2612276,0,0.0,20,1
2612281,0,0.3875,40,0
2612297,0,0.0,30,1
2612357,1,0.0125,20,0
2612364,1,0.0,40,1
2612394,1,0.55,20,0
2612406,0,0.725,40,0
2612408,0,0.0,10,1
2612637,1,0.0,20,1
2612664,0,0.2875,40,0
2612709,0,0.0,40,0
2612808,0,0.1125,20,0
2612913,1,0.175,60,0
2612918,1,0.1125,30,0
2612990,1,0.9,20,0
2613088,1,0.0,50,1
2613180,0,0.0,20,1
2613216,0,0.75,40,0
2613305,0,0.0,30,1
2613363,0,0.0875,20,0
2613517,0,0.0875,20,0
2613518,0,0.0,10,1
2613544,1,0.0875,20,0
2613549,0,0.025,10,1
2613570,1,0.0375,20,1
2613572,0,0.875,30,0
2613592,1,0.275,20,0
2613593,0,0.0,30,0
2613614,0,0.0,30,0
2613660,1,0.3875,50,0
2613708,0,0.0,20,1
2614024,0,0.4375,30,0
2614087,0,0.0,20,1
2614113,0,0.025,20,0
2614202,1,0.1,60,0
2614212,1,0.2375,30,0
2614220,0,0.0,20,1
2614302,0,0.0,10,1
2614321,0,0.1375,20,0
2614372,0,0.0,20,1
2614428,0,0.0,30,0
2614443,1,0.0875,30,1
2614568,0,0.3625,20,1
2614599,0,0.675,50,0
2614638,0,0.0,20,1
2614649,1,0.9,50,0
2614665,1,0.125,30,0
2614681,0,0.2,50,0
2614686,0,0.0,20,1
2614724,1,0.0,40,1
2614731,1,0.0625,40,0
2614742,1,0.3625,20,0
2614754,0,0.175,30,0
2614842,0,0.5,20,1
2614873,0,0.0125,20,1
2614935,1,0.9125,30,0
2614937,0,0.4,40,0
2614938,0,0.0,30,1
2614991,1,0.2,20,0
2615089,1,0.0125,20,1
2615128,0,0.05,20,1
2615132,0,0.9,40,0
2615183,0,0.0,10,1
2615223,0,0.4125,40,0
2615244,0,0.025,30,1
2615268,0,0.075,30,0
2615271,1,0.0625,40,0
2615287,0,0.1375,20,0
2615346,1,0.25,30,0
2615590,0,0.875,30,0
2615592,1,0.0,30,0
2615646,1,0.0375,20,1
2615661,0,0.0,20,1
2615676,1,0.0625,20,0
2615726,0,0.0,30,0
2615786,0,0.0,20,1
2615814,1,0.05,30,0
2615846,0,0.0125,50,0
2615886,1,0.025,10,0
2615974,1,0.9,30,0
2616084,1,0.3125,50,0
2616099,0,0.05,20,1
2616211,0,0.2,50,0
2616214,0,0.675,30,0
2616240,0,0.5625,20,0
2616313,0,0.0,20,1
2616321,0,0.0,20,0
2616331,0,0.025,20,0
2616337,0,0.0375,30,0
2616343,1,0.0875,20,0
2616376,1,0.0,30,0
2616443,1,0.0,40,1
2616487,1,0.675,20,0
2616573,1,0.3375,20,0
2616606,1,0.0,30,1
2616884,0,0.0,20,0
2616932,1,0.15,40,0
2616979,0,0.45,20,1
2616981,1,0.7875,30,0
2617019,1,0.5375,40,0
2617033,1,0.0,30,1
2617077,0,0.0,20,1
2617126,1,0.2625,30,0
2617151,1,0.4875,40,0
2617159,1,0.4875,50,0
2617223,1,0.3125,50,0
2617262,0,0.1375,50,0
2617287,0,0.0,20,0
2617320,1,0.4,20,0
2617332,0,0.0125,20,1
2617334,0,0.0,20,1
2617411,1,0.5125,30,0
2617452,0,0.0,20,1
2617581,1,0.65,40,0
2617748,0,0.625,20,0
2617764,1,0.0125,50,1
2617870,1,0.0125,10,1
2617878,0,0.2375,20,0
2617891,1,0.0375,60,0
2618010,0,0.0,20,1
2618023,0,0.0,40,1
2618037,1,0.725,40,0
2618236,0,0.025,30,0
2618339,1,0.2,30,0
2618346,0,0.0,20,1
2618390,1,0.0,10,1
2618420,0,0.1625,30,0
2618428,0,0.0,30,1
2618462,0,0.0,10,1
2618464,1,0.85,20,0
2618524,1,0.925,30,1
2618539,1,0.0,40,1
2618541,1,0.6,30,0
2618554,0,0.375,30,0
2618606,0,0.0,20,1
2618618,1,0.85,50,0
2618626,0,0.35,60,0
2618636,1,0.0,30,0
2618638,0,0.0125,20,1
2618649,1,0.0,30,1
2618665,1,0.0625,40,0
2618687,1,0.5,40,0
2618723,0,0.9125,20,0
2618727,1,0.0,40,0
2618825,1,0.1375,30,0
2618833,1,0.7125,50,0
2618843,1,0.0,60,1
2618870,0,0.0,30,1
2618898,1,0.1875,20,0
2618970,0,0.0,20,1
2619014,1,0.575,30,0
2619022,0,0.0125,20,1
2619030,1,0.5125,20,0
2619054,1,1.0,50,0
2619073,1,0.0,30,0
2619089,1,0.1625,40,1
2619112,1,0.6,20,0
2619118,0,0.0,30,1
2619279,1,0.35,50,0
2619294,1,0.9,40,0
2619381,0,0.6125,20,0
2619395,0,0.0,20,0
2619414,1,0.45,60,0
2619446,0,0.325,20,0
2619565,1,0.275,30,0
2619567,1,0.575,30,0
2619601,0,0.125,40,0
2619617,1,0.675,50,0
2619635,1,0.225,20,0
2619640,0,0.7,10,0
2619658,0,0.0,30,1
2619734,1,0.5375,40,0
2619759,1,0.4875,50,0
2619822,0,0.0,10,0
2619847,0,0.0,30,1
2619854,0,0.0125,20,0
2619869,1,0.0125,50,1
2619877,1,0.05,30,0
2619899,0,0.025,20,0
2619911,0,0.0,20,1
2619925,1,0.025,30,0
2619963,1,0.9125,40,0
2619996,1,0.0,20,0
2620006,0,0.0,20,1
2620029,0,0.025,10,1
2620038,1,0.2375,40,0
2620052,0,0.0,30,1
2620054,1,0.875,40,0
2620055,0,0.0,60,1
2620111,1,0.0,30,0
2620219,1,0.025,30,0
2620236,0,0.0,20,1
2620237,1,0.65,50,0
2620242,0,0.025,20,1
2620280,0,0.0,20,1
2620286,1,0.0125,40,0
2620370,1,0.175,20,0
2620386,0,0.2625,10,0
2620420,1,0.0625,20,0
2620456,1,0.05,20,0
2620458,0,0.0875,30,0
2620460,0,0.0,20,1
2620467,1,0.1625,30,0
2620475,1,0.0,20,0
2620588,0,0.0,30,1
2620815,0,0.0,20,1
2620911,1,0.2625,30,0
2620921,0,0.0,30,1
2620946,1,0.7375,30,0
2620985,0,0.0,30,1
2620991,1,0.0,20,1
2621009,0,0.9125,20,0
2621039,0,0.0125,30,0
2621052,1,0.0125,10,0
2621062,1,0.2,20,0
2621085,0,0.4,30,0
2621090,1,0.15,50,0
2621186,0,0.2375,40,0
2621257,1,0.8625,30,0
2621281,1,0.5125,50,0
2621434,0,0.6125,10,0
2621459,1,0.225,20,0
2621484,0,0.0,30,1
2621493,1,0.0,30,1
2621570,0,0.35,60,0
2621574,1,0.9,30,0
2621594,1,0.95,50,0
2621595,0,0.0,20,1
2621639,1,0.0125,30,0
2621687,1,0.0,20,0
2621723,0,0.0625,20,0
2621750,1,0.525,30,0
2621752,1,0.0,20,0
2621761,0,0.0,30,1
2621814,0,0.0125,50,0
2621840,1,0.5875,40,0
2621852,1,0.025,20,1
2622038,1,0.5875,30,0
2622062,0,0.15,30,0
2622080,1,0.0,30,1
2622124,1,0.9625,20,0
2622138,1,0.3125,40,0
2622312,0,0.1,20,0
2622337,1,0.6375,30,0
2622358,0,0.0,20,0
2622453,1,0.975,20,1
2622484,0,0.825,20,0
2622515,1,0.0625,30,0
2622521,0,0.0,20,0
2622624,1,0.3,40,0
2622748,1,0.425,40,0
2622862,0,0.0,20,1
2622892,1,0.0,40,1
2622984,0,0.0,30,1
2622985,0,0.0,20,1
2623008,1,0.0125,20,1
2623059,1,0.9125,30,0
2623086,1,0.7875,30,0
2623104,1,0.125,40,0
2623150,1,0.7125,50,1
2623184,1,0.0,50,1
2623233,1,0.875,40,1
2623252,0,0.0,30,0
2623255,1,0.575,20,0
2623272,1,0.0,30,1
2623366,1,0.225,20,1
2623369,1,0.0,60,0
2623392,0,0.375,30,0
2623393,0,0.0,20,0
2623424,0,0.125,40,0
2623449,0,0.375,20,0
2623458,1,0.0,30,0
2623512,1,0.05,50,1
2623514,0,0.0125,30,1
2623573,1,0.075,20,0
2623618,0,0.0,30,1
2623670,1,0.55,50,0
2623720,0,0.0,20,1
2623723,0,0.0125,50,0
2623755,1,0.325,50,0
2623852,0,0.0,40,0
2623903,1,0.1125,10,0
2623910,1,0.3125,30,0
2623912,0,0.0,20,1
2623989,1,0.1,20,0
2624111,1,0.7875,50,0
2624132,0,0.275,30,1
2624161,1,0.125,30,0
2624203,0,0.0,20,1
2624229,1,0.175,30,0
2624247,0,0.05,40,0
2624295,0,0.0,20,1
2624458,0,0.0,20,1
2624459,1,0.3,30,1
2624534,1,0.025,30,0
2624535,1,0.0,50,1
2624597,0,0.0,30,1
2624624,0,0.0125,20,1
2624648,0,0.0,20,1
2624650,0,0.0,20,1
2624682,1,0.025,40,0
2624745,1,0.0125,30,0
2624802,0,0.0,30,1
2624826,1,0.1125,20,0
2624838,0,0.0,20,1
2624846,0,0.0,30,1
2625078,0,0.0,20,1
2625148,1,0.9,40,0
2625196,0,0.0,20,0
2625209,1,0.6875,30,0
2625278,0,0.5375,30,0
2625312,1,0.0,20,1
2625379,0,0.0875,30,0
2625581,0,0.5125,60,0
2625695,0,0.5375,40,0
2625730,1,0.15,70,0
2625761,0,0.4875,50,0
2625786,0,0.1875,50,0
2625791,1,0.05,20,1
2625849,1,0.0,20,0
2625956,0,0.625,40,0
2625974,1,0.05,20,0
2626025,0,0.0375,20,0
2626098,0,0.6375,40,0
2626105,1,0.0875,60,0
2626123,1,0.2625,30,0
2626143,0,0.2125,20,0
2626278,0,0.0,20,1
2626295,1,0.7875,60,0
2626350,0,0.675,10,0
2626377,0,0.3125,20,0
2626424,1,1.0,30,0
2626465,0,0.0125,10,0
2626541,0,0.0,20,1
2626557,1,0.075,20,0
2626584,0,0.0,20,1
2626641,1,0.05,50,0
2626651,0,0.875,60,0
2626662,1,0.0,50,1
2626774,1,0.475,50,0
2626893,1,0.0375,40,0
2627030,0,0.0,20,1
2627098,0,0.0,20,1
2627195,1,0.0875,20,1
2627231,1,0.0875,30,1
2627263,1,0.0625,20,0
2627324,0,0.0,30,1
2627372,1,0.225,40,0
2627390,0,0.325,20,0
2627397,1,0.0,40,1
2627416,0,0.0,20,1
2627498,1,0.5625,40,0
2627775,0,0.0,10,1
2627806,1,0.4,40,0
2627817,1,0.0,20,0
2627827,1,0.6875,60,0
2627885,0,0.0,10,1
2627899,0,0.0,20,1
2627906,0,0.0,30,1
2627950,0,0.5875,40,0
2628036,0,0.9,50,0
2628081,1,0.3375,30,0
2628090,1,0.0625,30,0
2628102,1,0.9,60,1
2628213,0,0.6375,20,1
2628252,0,0.0,30,1
2628257,0,0.0625,40,0
2628339,1,0.55,40,0
2628503,0,0.0,20,1
2628516,1,1.0,30,0
2628681,0,0.9375,30,0
2628915,0,0.0,20,1
2628948,1,0.0,20,1
2629133,1,0.0375,20,0
2629135,1,0.025,20,0
2629153,0,0.0625,20,0
2629156,0,0.0,20,1
2629185,1,0.225,30,0
2629229,1,1.0,30,0
2629247,0,0.0,20,1
2629264,1,0.025,40,1
2629356,1,0.0125,20,0
2629487,0,0.175,10,0
2629512,1,0.95,30,0
2629548,0,0.0,20,1
2629559,0,0.0,20,1
2629580,1,0.0,20,0
2629699,1,0.4625,20,0
2629740,0,0.0125,50,0
2629761,0,0.0,30,1
2629797,1,0.45,20,0
2629834,1,0.3,20,0
2629889,0,0.2,40,0
2629894,0,0.0,20,1
2629979,0,0.875,20,1
2630031,1,0.025,40,1
2630107,1,0.4375,40,0
2630123,1,0.1625,30,0
2630168,1,0.9,40,0
2630211,0,0.0,30,0
